;Face_hash;Face_path;Image_hash;Image_path;date_taken;geotag;cluster_birch;cluster_optics;cluster_agglo;cluster_spec_clust;cluster_mean_shift;cluster_aff;cluster_kmeans;cluster_DBSCAN
128;765c5c5aec61b70bcbd04865846e1f97744c2b2abe7850553d4ba2aeb9589748;/mnt/kokdata/Study/face_recognition/stock/tmp/1_1055369975_0_57_3500_2257_1920x0_80_0_0_43acfe1d26f0f846bbcd2347fc444638.jpg;765c5c5aec61b70bcbd04865846e1f97744c2b2abe7850553d4ba2aeb9589748;/mnt/kokdata/Study/face_recognition/stock/1055369975_0_57_3500_2257_1920x0_80_0_0_43acfe1d26f0f846bbcd2347fc444638.jpg;;;7;14;5;1;0;28;2;-1
129;765c5c5aec61b70bcbd04865846e1f97744c2b2abe7850553d4ba2aeb9589748;/mnt/kokdata/Study/face_recognition/stock/tmp/2_1055369975_0_57_3500_2257_1920x0_80_0_0_43acfe1d26f0f846bbcd2347fc444638.jpg;765c5c5aec61b70bcbd04865846e1f97744c2b2abe7850553d4ba2aeb9589748;/mnt/kokdata/Study/face_recognition/stock/1055369975_0_57_3500_2257_1920x0_80_0_0_43acfe1d26f0f846bbcd2347fc444638.jpg;;;3;17;6;6;0;44;8;-1
130;765c5c5aec61b70bcbd04865846e1f97744c2b2abe7850553d4ba2aeb9589748;/mnt/kokdata/Study/face_recognition/stock/tmp/3_1055369975_0_57_3500_2257_1920x0_80_0_0_43acfe1d26f0f846bbcd2347fc444638.jpg;765c5c5aec61b70bcbd04865846e1f97744c2b2abe7850553d4ba2aeb9589748;/mnt/kokdata/Study/face_recognition/stock/1055369975_0_57_3500_2257_1920x0_80_0_0_43acfe1d26f0f846bbcd2347fc444638.jpg;;;1;-1;2;2;0;38;4;-1
131;765c5c5aec61b70bcbd04865846e1f97744c2b2abe7850553d4ba2aeb9589748;/mnt/kokdata/Study/face_recognition/stock/tmp/4_1055369975_0_57_3500_2257_1920x0_80_0_0_43acfe1d26f0f846bbcd2347fc444638.jpg;765c5c5aec61b70bcbd04865846e1f97744c2b2abe7850553d4ba2aeb9589748;/mnt/kokdata/Study/face_recognition/stock/1055369975_0_57_3500_2257_1920x0_80_0_0_43acfe1d26f0f846bbcd2347fc444638.jpg;;;1;6;2;2;0;45;4;-1
132;765c5c5aec61b70bcbd04865846e1f97744c2b2abe7850553d4ba2aeb9589748;/mnt/kokdata/Study/face_recognition/stock/tmp/5_1055369975_0_57_3500_2257_1920x0_80_0_0_43acfe1d26f0f846bbcd2347fc444638.jpg;765c5c5aec61b70bcbd04865846e1f97744c2b2abe7850553d4ba2aeb9589748;/mnt/kokdata/Study/face_recognition/stock/1055369975_0_57_3500_2257_1920x0_80_0_0_43acfe1d26f0f846bbcd2347fc444638.jpg;;;3;-1;1;5;0;15;7;-1
133;765c5c5aec61b70bcbd04865846e1f97744c2b2abe7850553d4ba2aeb9589748;/mnt/kokdata/Study/face_recognition/stock/tmp/6_1055369975_0_57_3500_2257_1920x0_80_0_0_43acfe1d26f0f846bbcd2347fc444638.jpg;765c5c5aec61b70bcbd04865846e1f97744c2b2abe7850553d4ba2aeb9589748;/mnt/kokdata/Study/face_recognition/stock/1055369975_0_57_3500_2257_1920x0_80_0_0_43acfe1d26f0f846bbcd2347fc444638.jpg;;;4;-1;9;4;0;17;5;-1
134;765c5c5aec61b70bcbd04865846e1f97744c2b2abe7850553d4ba2aeb9589748;/mnt/kokdata/Study/face_recognition/stock/tmp/7_1055369975_0_57_3500_2257_1920x0_80_0_0_43acfe1d26f0f846bbcd2347fc444638.jpg;765c5c5aec61b70bcbd04865846e1f97744c2b2abe7850553d4ba2aeb9589748;/mnt/kokdata/Study/face_recognition/stock/1055369975_0_57_3500_2257_1920x0_80_0_0_43acfe1d26f0f846bbcd2347fc444638.jpg;;;7;13;5;1;0;30;2;-1
135;765c5c5aec61b70bcbd04865846e1f97744c2b2abe7850553d4ba2aeb9589748;/mnt/kokdata/Study/face_recognition/stock/tmp/8_1055369975_0_57_3500_2257_1920x0_80_0_0_43acfe1d26f0f846bbcd2347fc444638.jpg;765c5c5aec61b70bcbd04865846e1f97744c2b2abe7850553d4ba2aeb9589748;/mnt/kokdata/Study/face_recognition/stock/1055369975_0_57_3500_2257_1920x0_80_0_0_43acfe1d26f0f846bbcd2347fc444638.jpg;;;1;-1;2;2;0;11;4;-1
136;765c5c5aec61b70bcbd04865846e1f97744c2b2abe7850553d4ba2aeb9589748;/mnt/kokdata/Study/face_recognition/stock/tmp/9_1055369975_0_57_3500_2257_1920x0_80_0_0_43acfe1d26f0f846bbcd2347fc444638.jpg;765c5c5aec61b70bcbd04865846e1f97744c2b2abe7850553d4ba2aeb9589748;/mnt/kokdata/Study/face_recognition/stock/1055369975_0_57_3500_2257_1920x0_80_0_0_43acfe1d26f0f846bbcd2347fc444638.jpg;;;0;-1;0;5;0;10;3;-1
137;765c5c5aec61b70bcbd04865846e1f97744c2b2abe7850553d4ba2aeb9589748;/mnt/kokdata/Study/face_recognition/stock/tmp/10_1055369975_0_57_3500_2257_1920x0_80_0_0_43acfe1d26f0f846bbcd2347fc444638.jpg;765c5c5aec61b70bcbd04865846e1f97744c2b2abe7850553d4ba2aeb9589748;/mnt/kokdata/Study/face_recognition/stock/1055369975_0_57_3500_2257_1920x0_80_0_0_43acfe1d26f0f846bbcd2347fc444638.jpg;;;0;15;4;9;0;29;9;-1
138;765c5c5aec61b70bcbd04865846e1f97744c2b2abe7850553d4ba2aeb9589748;/mnt/kokdata/Study/face_recognition/stock/tmp/11_1055369975_0_57_3500_2257_1920x0_80_0_0_43acfe1d26f0f846bbcd2347fc444638.jpg;765c5c5aec61b70bcbd04865846e1f97744c2b2abe7850553d4ba2aeb9589748;/mnt/kokdata/Study/face_recognition/stock/1055369975_0_57_3500_2257_1920x0_80_0_0_43acfe1d26f0f846bbcd2347fc444638.jpg;;;1;7;2;2;0;46;4;-1
139;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/tmp/0_MW-GZ338_g20_ph_ZG_20181129131618.jpg;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/MW-GZ338_g20_ph_ZG_20181129131618.jpg;;;0;-1;1;0;0;39;7;-1
140;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/tmp/1_MW-GZ338_g20_ph_ZG_20181129131618.jpg;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/MW-GZ338_g20_ph_ZG_20181129131618.jpg;;;8;-1;2;1;0;11;4;-1
141;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/tmp/2_MW-GZ338_g20_ph_ZG_20181129131618.jpg;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/MW-GZ338_g20_ph_ZG_20181129131618.jpg;;;1;-1;2;1;0;37;4;-1
142;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/tmp/3_MW-GZ338_g20_ph_ZG_20181129131618.jpg;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/MW-GZ338_g20_ph_ZG_20181129131618.jpg;;;0;-1;1;0;0;22;7;-1
143;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/tmp/4_MW-GZ338_g20_ph_ZG_20181129131618.jpg;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/MW-GZ338_g20_ph_ZG_20181129131618.jpg;;;1;5;2;2;0;11;4;0
144;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/tmp/5_MW-GZ338_g20_ph_ZG_20181129131618.jpg;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/MW-GZ338_g20_ph_ZG_20181129131618.jpg;;;7;-1;5;1;0;30;2;-1
145;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/tmp/6_MW-GZ338_g20_ph_ZG_20181129131618.jpg;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/MW-GZ338_g20_ph_ZG_20181129131618.jpg;;;7;-1;5;1;0;23;2;-1
146;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/tmp/7_MW-GZ338_g20_ph_ZG_20181129131618.jpg;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/MW-GZ338_g20_ph_ZG_20181129131618.jpg;;;7;-1;5;1;0;1;2;-1
147;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/tmp/8_MW-GZ338_g20_ph_ZG_20181129131618.jpg;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/MW-GZ338_g20_ph_ZG_20181129131618.jpg;;;7;13;5;1;0;30;2;-1
148;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/tmp/9_MW-GZ338_g20_ph_ZG_20181129131618.jpg;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/MW-GZ338_g20_ph_ZG_20181129131618.jpg;;;3;4;1;5;0;49;3;-1
149;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/tmp/10_MW-GZ338_g20_ph_ZG_20181129131618.jpg;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/MW-GZ338_g20_ph_ZG_20181129131618.jpg;;;2;-1;1;8;0;15;7;-1
150;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/tmp/11_MW-GZ338_g20_ph_ZG_20181129131618.jpg;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/MW-GZ338_g20_ph_ZG_20181129131618.jpg;;;3;0;0;8;0;50;7;-1
151;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/tmp/12_MW-GZ338_g20_ph_ZG_20181129131618.jpg;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/MW-GZ338_g20_ph_ZG_20181129131618.jpg;;;0;12;3;9;0;27;9;-1
152;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/tmp/13_MW-GZ338_g20_ph_ZG_20181129131618.jpg;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/MW-GZ338_g20_ph_ZG_20181129131618.jpg;;;6;-1;0;5;0;49;3;-1
153;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/tmp/14_MW-GZ338_g20_ph_ZG_20181129131618.jpg;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/MW-GZ338_g20_ph_ZG_20181129131618.jpg;;;7;-1;5;1;0;31;2;-1
154;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/tmp/15_MW-GZ338_g20_ph_ZG_20181129131618.jpg;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/MW-GZ338_g20_ph_ZG_20181129131618.jpg;;;3;3;0;8;0;9;7;-1
155;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/tmp/16_MW-GZ338_g20_ph_ZG_20181129131618.jpg;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/MW-GZ338_g20_ph_ZG_20181129131618.jpg;;;3;-1;1;8;0;25;7;-1
156;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/tmp/17_MW-GZ338_g20_ph_ZG_20181129131618.jpg;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/MW-GZ338_g20_ph_ZG_20181129131618.jpg;;;0;-1;3;9;0;24;9;-1
157;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/tmp/18_MW-GZ338_g20_ph_ZG_20181129131618.jpg;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/MW-GZ338_g20_ph_ZG_20181129131618.jpg;;;3;19;6;6;0;5;8;-1
158;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/tmp/19_MW-GZ338_g20_ph_ZG_20181129131618.jpg;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/MW-GZ338_g20_ph_ZG_20181129131618.jpg;;;4;21;9;4;0;17;5;-1
159;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/tmp/20_MW-GZ338_g20_ph_ZG_20181129131618.jpg;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/MW-GZ338_g20_ph_ZG_20181129131618.jpg;;;3;18;1;7;0;32;0;-1
160;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/tmp/21_MW-GZ338_g20_ph_ZG_20181129131618.jpg;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/MW-GZ338_g20_ph_ZG_20181129131618.jpg;;;1;-1;2;2;0;37;4;-1
161;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/tmp/22_MW-GZ338_g20_ph_ZG_20181129131618.jpg;4b70f93ab2bb9af280d09692090b117e8e7157ccd8b8ff7733e4e070a3b1f14b;/mnt/kokdata/Study/face_recognition/stock/MW-GZ338_g20_ph_ZG_20181129131618.jpg;;;7;-1;5;1;0;30;2;-1
162;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/tmp/0_leaders-turkey.jpg;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/leaders-turkey.jpg;;;1;5;2;2;0;11;4;0
163;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/tmp/1_leaders-turkey.jpg;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/leaders-turkey.jpg;;;3;-1;1;0;0;22;7;-1
164;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/tmp/2_leaders-turkey.jpg;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/leaders-turkey.jpg;;;0;2;0;5;0;33;3;-1
165;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/tmp/3_leaders-turkey.jpg;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/leaders-turkey.jpg;;;9;-1;0;8;0;3;0;-1
166;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/tmp/4_leaders-turkey.jpg;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/leaders-turkey.jpg;;;7;-1;5;1;0;12;2;-1
167;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/tmp/5_leaders-turkey.jpg;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/leaders-turkey.jpg;;;0;11;1;0;0;19;1;-1
168;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/tmp/6_leaders-turkey.jpg;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/leaders-turkey.jpg;;;3;9;7;3;0;21;6;1
169;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/tmp/7_leaders-turkey.jpg;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/leaders-turkey.jpg;;;1;-1;2;2;0;45;4;-1
170;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/tmp/8_leaders-turkey.jpg;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/leaders-turkey.jpg;;;5;16;8;7;0;26;0;-1
171;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/tmp/9_leaders-turkey.jpg;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/leaders-turkey.jpg;;;3;18;1;8;0;32;0;-1
172;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/tmp/10_leaders-turkey.jpg;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/leaders-turkey.jpg;;;1;7;2;2;0;46;4;-1
173;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/tmp/11_leaders-turkey.jpg;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/leaders-turkey.jpg;;;0;-1;3;0;0;34;1;-1
174;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/tmp/12_leaders-turkey.jpg;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/leaders-turkey.jpg;;;1;-1;2;2;0;38;4;-1
175;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/tmp/13_leaders-turkey.jpg;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/leaders-turkey.jpg;;;0;12;3;0;0;27;9;-1
176;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/tmp/14_leaders-turkey.jpg;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/leaders-turkey.jpg;;;3;0;0;8;0;50;7;-1
177;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/tmp/15_leaders-turkey.jpg;7a7920ff15081a8814385ea4147af11f128b1a31ef85e602936282ff3a341da9;/mnt/kokdata/Study/face_recognition/stock/leaders-turkey.jpg;;;7;13;5;1;0;30;2;-1
178;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/tmp/0_G20FamilyPhoto.jpg;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/G20FamilyPhoto.jpg;;;1;-1;0;8;0;38;4;-1
179;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/tmp/1_G20FamilyPhoto.jpg;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/G20FamilyPhoto.jpg;;;3;-1;1;0;0;39;1;-1
180;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/tmp/2_G20FamilyPhoto.jpg;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/G20FamilyPhoto.jpg;;;1;5;2;2;0;11;4;0
181;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/tmp/3_G20FamilyPhoto.jpg;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/G20FamilyPhoto.jpg;;;3;-1;2;2;0;11;4;-1
182;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/tmp/4_G20FamilyPhoto.jpg;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/G20FamilyPhoto.jpg;;;3;-1;1;8;0;36;7;-1
183;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/tmp/5_G20FamilyPhoto.jpg;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/G20FamilyPhoto.jpg;;;3;-1;1;8;0;7;7;-1
184;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/tmp/6_G20FamilyPhoto.jpg;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/G20FamilyPhoto.jpg;;;1;7;2;2;0;46;4;-1
185;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/tmp/7_G20FamilyPhoto.jpg;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/G20FamilyPhoto.jpg;;;1;-1;2;2;0;38;4;-1
186;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/tmp/8_G20FamilyPhoto.jpg;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/G20FamilyPhoto.jpg;;;1;-1;2;9;0;11;4;-1
187;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/tmp/9_G20FamilyPhoto.jpg;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/G20FamilyPhoto.jpg;;;5;16;8;7;0;26;0;-1
188;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/tmp/10_G20FamilyPhoto.jpg;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/G20FamilyPhoto.jpg;;;0;-1;4;9;0;29;9;-1
189;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/tmp/11_G20FamilyPhoto.jpg;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/G20FamilyPhoto.jpg;;;7;13;5;1;0;30;2;-1
190;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/tmp/12_G20FamilyPhoto.jpg;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/G20FamilyPhoto.jpg;;;7;-1;5;1;0;23;2;-1
191;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/tmp/13_G20FamilyPhoto.jpg;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/G20FamilyPhoto.jpg;;;0;-1;4;9;0;47;9;-1
192;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/tmp/14_G20FamilyPhoto.jpg;9d4bb7c44e4bd858f5b348c3aa94678608680685fb641a4a2af0f54a4646370c;/mnt/kokdata/Study/face_recognition/stock/G20FamilyPhoto.jpg;;;0;-1;3;0;0;34;1;-1
193;75cce0526f0be75786ff7deafdbf9fc4052302c6e86ac28fead18477b93c1a75;/mnt/kokdata/Study/face_recognition/stock/tmp/0_237756447_0_0_0_0_1240x0_80_0_0_2789fba4e4433d2394834d23376f66bb.jpg;75cce0526f0be75786ff7deafdbf9fc4052302c6e86ac28fead18477b93c1a75;/mnt/kokdata/Study/face_recognition/stock/237756447_0_0_0_0_1240x0_80_0_0_2789fba4e4433d2394834d23376f66bb.jpg;;;1;-1;2;2;0;11;4;-1
